id,total_price,shipping_price,cart,,,,payment_method,order_datetime,delivery_datetime,,vip_flag,admin_short,fulfilled,order_source,subtotal_price,total_discounts,is_delivery,is_gift,has_custom,is_post,transport,edited,is_corporate,promo_code
5774,442,82,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""280nyl3gc7p"",""price"":360}]}",,,,qr,2020-11-15 05:54:10.336349+00,2020-11-15 06:30:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5998,1230,80,"{""gift"":[{""count"":""3"",""price"":1150,""quantity"":1,""id"":""k7gwsie3z2q"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Medium bouquet of 3""}]}",,,,qr,2020-11-25 15:11:59.165222+00,2020-11-18 09:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
8081,450,0,"{""salt"":2,""pbj"":1}",,,,cash,2021-01-15 11:17:17.774297+00,2021-01-15 06:00:00+00,,no,Kampu,t,shop,450,,f,f,f,f,bike,f,f,
7459,1123,173,"{""xmas-0.75lb&chocnutella.green"":1}",,,,qr,2020-12-31 09:56:46.602942+00,2020-12-25 05:00:00+00,,vip,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5342,1867,157,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":9,""id"":""d48112m22o4"",""price"":360}],""hella"":2,""salt"":2,""deathcake"":1}",,,,qr,2020-10-25 06:37:55.672685+00,2020-10-25 06:30:00+00,,vip,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5721,660,0,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""oq7u8dh4j7"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}],""pbj"":2}",,,,qr,2020-11-14 03:18:50.766771+00,2020-11-10 09:30:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
5999,1427,77,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""rzwq2jn270s"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""bew3n852gqa"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",,,,qr,2020-11-25 15:13:07.930992+00,2020-11-18 06:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
6016,1739,239,"{""berry-1lb"":1}",,,,qr,2020-11-25 15:19:48.757635+00,2020-11-17 06:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
6018,711,111,"{""hella"":1,""salt"":2,""cupc"":1}",,,,qr,2020-11-25 15:21:14.158353+00,2020-11-17 04:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
6020,1684,184,"{""blackout-1lb"":1}",,,,qr,2020-11-25 15:21:35.618784+00,2020-11-17 03:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
9035,1500,0,"{""blackout-1lb"":1}",,,,qr,2021-02-04 04:47:42.600153+00,2021-02-06 07:00:00+00,,no,Gyan,t,ig,1500,,f,f,t,f,bike,f,f,
5380,2015,125,"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""k925bujphc"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":5,""MATCHA POWWOW"":4,""SEXY BACK"":0,""TRIPLE C"":0,""extra"":"""",""title"":""Large box of 12""},{""count"":""5"",""price"":450,""quantity"":2,""id"":""79jhw7r5i53"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2020-10-28 05:54:55.607493+00,2020-10-26 12:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5708,1201,81,"{""banana_slice"":1,""chocpudding_slice"":1,""coconut_slice"":2,""ferrero_slice"":1}",,,,qr,2020-11-14 03:11:35.331242+00,2020-11-10 05:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5410,1722,222,"{""banana-1lb"":1}",,,,qr,2020-10-28 06:33:59.20955+00,2020-10-29 12:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
8199,454,94,"{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ai07yjc1n1f"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",,,,qr,2021-01-19 04:52:49.841695+00,2021-01-19 06:00:00+00,,no,Fa,t,line,360,,t,f,f,f,bike,f,f,
3698,2710,210,"{""coconut-2lb"":1}",,,,qr,2020-08-29 23:35:52.165291+00,2020-08-28 02:45:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
3699,618,108,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""RED VELVET CREAM CHEESE BROWNIE BITES"":4,""FUDGE BROWNIE BITES"":3,""BAE BROWNIE"":2,""id"":""u01w93rckqi"",""price"":360}],""cupc"":1}",,,,qr,2020-08-29 23:36:01.59748+00,2020-08-28 02:45:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
6021,1877,77,"{""cupc"":1,""pbj"":1,""redvelvet"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""nw51ozskmo9"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""0fzuylmw5ftl"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":3,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",,,,qr,2020-11-25 15:22:32.89177+00,2020-11-17 03:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
7642,1912,212,"{""clauscake-1lb"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""cpkq1wwpeh"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":2,""MRS CLAUS OATMEAL COOKIE"":3,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2020-12-31 16:03:19.689867+00,2020-12-23 12:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
6023,67,67,"{""custom"":[{""title"":""2 slice papermint"",""price"":0,""quantity"":1,""id"":""zd2yakq4xf""}]}",,,,qr,2020-11-25 15:23:43.107028+00,2020-11-16 13:30:00+00,,vip,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5945,435,65,"{""pbj"":1,""carrot_slice"":1}",,,,qr,2020-11-25 14:41:38.131158+00,2020-11-25 05:20:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
8106,2500,0,"{""berry-2lb"":1}",,,,qr,2021-01-16 06:02:44.934957+00,2021-01-16 10:00:00+00,,no,Kung,t,line,2500,,f,f,f,f,bike,f,f,
3553,843,93,"{""hella"":2,""pbj"":1,""cupc"":1,""salt"":1}",,,,qr,2020-08-29 16:14:57.153546+00,2020-08-20 09:45:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5411,2610,210,"{""banana-1lb"":1,""cupc"":2,""hella"":2,""pbj"":2}",,,,qr,2020-10-28 06:34:31.768212+00,2020-10-30 04:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
7473,2706,206,"{""blackout-2lb"":1}",,,,qr,2020-12-31 10:14:09.023814+00,2020-12-26 02:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
4662,2722,222,"{""kiss-2lb"":1}",,,,qr,2020-10-02 15:06:56.561131+00,2020-10-03 06:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5696,575,125,"{""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""MAMA OG"":2,""DOUBLE TROUBLE"":1,""SEXY BACK"":1,""TRIPLE C"":1,""id"":""jgubzdrj66"",""price"":450}]}",,,,qr,2020-11-14 03:01:37.745697+00,2020-11-09 07:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
6739,1050,0,"{""cupc"":5,""hella"":2}",,,,qr,2020-12-29 13:56:34.225783+00,2020-12-26 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
8120,240,0,"{""berry_slice"":1}",,,,qr,2021-01-16 09:32:43.644304+00,2021-01-16 09:40:00+00,,no,Kung,t,line,240,,f,f,f,f,bike,f,f,
9037,950,0,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-04 05:32:12.774199+00,2021-02-12 10:00:00+00,,no,Kung,t,line,950,,f,f,f,f,bike,f,f,
8689,1341,61,"{""brownie"":[{""count"":""18"",""price"":640,""quantity"":2,""id"":""7ffwxrry3q5"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",,,,qr,2021-01-28 13:03:12.658067+00,2021-01-29 02:00:00+00,,no,Kung,t,line,1280,,t,f,f,f,bike,f,f,
6765,1898,198,"{""blackout-1lb#extraferrero"":1}",,,,qr,2020-12-30 05:19:57.320181+00,2020-12-05 07:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
3704,1427,77,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""nzyqd3fpfd"",""price"":360}],""cookie"":[{""quantity"":1,""count"":12,""title"":""Box of 12 cookie"",""MAMA OG"":2,""DOUBLE TROUBLE"":2,""BABY OG"":2,""TRIPLE C"":2,""SEXY BACK"":2,""MATCHA POWWOW"":2,""id"":""8q5gh7tt46a"",""price"":990}]}",,,,qr,2020-08-29 23:40:02.743228+00,2020-08-28 05:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
3475,1848,198,"{""chocpudding-1lb#dearest"":1}",,,,qr,2020-08-19 07:04:38.944207+00,2020-08-12 09:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
3557,614,104,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""0afrk6gpu5i8"",""price"":360}],""pbj"":1}",,,,qr,2020-08-29 16:16:26.466809+00,2020-08-20 12:30:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
3705,686,236,"{""cupc"":2,""hella"":1}",,,,qr,2020-08-29 23:40:14.515946+00,2020-08-28 05:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5990,1437,187,"{""custom"":[{""title"":""2 lb death+cup c"",""price"":1250,""quantity"":1,""id"":""dhh6xd3hu8v""}]}",,,,qr,2020-11-25 15:08:16.110692+00,2020-11-19 03:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5993,874,74,"{""deathcake"":1}",,,,qr,2020-11-25 15:09:17.463738+00,2020-11-18 12:20:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5994,1856,206,"{""chocpudding-1lb#extraferrero"":1}",,,,qr,2020-11-25 15:10:13.850663+00,2020-11-18 11:00:00+00,,vip,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5996,820,70,"{""deathchoccake-1lb"":1}",,,,qr,2020-11-25 15:11:11.955098+00,2020-11-18 10:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
9680,950,0,"{""heart-set&redvelvet,ganache.pinkgold"":1}",,,,qr,2021-02-07 05:03:08.878567+00,2021-02-14 08:00:00+00,,no,Ja,t,ig,950,,f,f,f,f,bike,f,f,
2449,0,,{},,,,,2020-07-28 15:02:43.939868+00,2020-07-10 04:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
369,0,,{},,,,,2020-07-28 14:26:45.020692+00,2020-05-07 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
1453,0,,{},,,,,2020-07-28 14:52:31.694655+00,2020-06-03 04:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
6413,2250,0,"{""xmas-1.5lb&banana.white"":1}",,,,qr,2020-12-19 08:18:25.528088+00,2020-12-25 06:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
3317,504,144,"{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""95odazme4y"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":2,""SEXY BACK"":0,""TRIPLE C"":0,""title"":""Small box of 5""}],""redvelvet"":1,""salt"":1,""pbj"":2,""cupc"":1,""hella"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""4ws4wdo72tf"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""title"":""Small box of 9""},{""count"":""9"",""price"":360,""quantity"":1,""id"":""wwovbfsxft"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""title"":""Small box of 9""}],""carrot_slice"":1}",,,,qr,2020-08-18 02:38:31.564046+00,2020-08-17 06:50:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
3560,300,0,"{""salt"":1,""deathchoc"":1}",,,,qr,2020-08-29 16:17:37.505675+00,2020-08-21 03:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
5697,2598,258,"{""berry_slice"":1,""carrot_slice"":1,""kiss_slice"":1,""cake"":[{""quantity"":1,""count"":8,""title"":""Box of 8 slices"",""BANANA NUTELLA"":2,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":2,""BLACKOUT CHOCOLATE CAKE"":3,""id"":""gwccn9051rs"",""price"":1640}]}",,,,qr,2020-11-14 03:02:08.69941+00,2020-11-09 08:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
6746,1064,114,"{""deathcake"":0,""giftboxdeathcake"":1}",,,,qr,2020-12-29 14:14:35.084315+00,2020-12-02 05:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
6795,950,0,"{""xmas-0.75lb&chocnutella.green"":1}",,,,qr,2020-12-30 05:56:26.849035+00,2020-12-09 09:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
3321,1180,0,"{""redvelvet"":2,""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""s233vidh9k"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":5,""title"":""Double box of 18""},{""count"":""9"",""price"":360,""quantity"":1,""id"":""blt5js9hss7"",""BAE BROWNIE"":9,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""title"":""Small box of 9""},{""count"":""9"",""price"":360,""quantity"":1,""id"":""rqzjc6e6srs"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":4,""RED VELVET CREAM CHEESE BROWNIE BITES"":5,""title"":""Small box of 9""}],""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""smo1tga729"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""title"":""Small box of 5""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""xs2cgd92l9"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""title"":""Small box of 5""},{""count"":""5"",""price"":450,""quantity"":1,""id"":""yt0wffsn21o"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""title"":""Small box of 5""}],""cupc"":3,""hella"":3,""pbj"":1,""coconut_slice"":1}",,,,qr,2020-08-18 02:53:00.651252+00,2020-08-12 08:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
3469,2500,0,"{""chocpudding-2lb"":1}",,,,qr,2020-08-19 06:57:47.838147+00,2020-08-12 08:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
5699,1590,210,"{""cake"":[{""quantity"":0,""count"":8,""title"":""Box of 8 slices"",""BANANA NUTELLA"":1,""BLACKOUT CHOCOLATE CAKE"":1,""YOUNG COCONUT CAKE"":1,""FERRERO CHOCOLATE TART"":1,""STRAWBERRY KISS"":1,""id"":""nk1ezo8t43b"",""price"":1040}],""banana_slice"":1,""chocpudding_slice"":1,""coconut_slice"":1,""kiss_slice"":1,""ferrero_slice"":1,""berry_slice"":1}",,,,qr,2020-11-14 03:04:15.251953+00,2020-11-09 09:30:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
6024,2047,67,"{""cookie"":[{""count"":""12"",""price"":990,""quantity"":2,""id"":""s62xrraqm6l"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":2,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Large box of 12""}]}",,,,qr,2020-11-25 15:25:38.53048+00,2020-10-21 08:20:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5702,677,167,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""FUDGE BROWNIE BITES"":3,""BAE BROWNIE"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""zercp5z6uvh"",""price"":360}],""deathchoc"":1}",,,,qr,2020-11-14 03:06:28.053282+00,2020-11-09 10:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5703,677,167,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""FUDGE BROWNIE BITES"":3,""BAE BROWNIE"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""zercp5z6uvh"",""price"":360}],""deathchoc"":1}",,,,qr,2020-11-14 03:06:28.066953+00,2020-11-09 10:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5797,1390,130,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""FUDGE BROWNIE BITES"":9,""id"":""9p8f1bau02k"",""price"":360}],""deathchoc"":2,""salt"":2,""hella"":1,""cupc"":1}",,,,qr,2020-11-15 06:06:24.913981+00,2020-11-14 03:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
6763,550,100,"{""cupc"":1,""hella"":1,""pbj"":1}",,,,qr,2020-12-29 14:25:39.231829+00,2020-12-04 05:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
76,0,,{},,,,,2020-07-28 14:23:25.708276+00,2020-05-01 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
3467,1806,306,"{""coconut-1lb"":1}",,,,qr,2020-08-19 06:56:45.896086+00,2020-08-12 10:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
3707,988,88,"{""cupc"":1,""hella"":1,""deathchoc"":1,""redvelvet"":1,""pbj"":1,""salt"":1}",,,,qr,2020-08-29 23:41:54.690636+00,2020-08-28 05:45:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
3473,1836,186,"{""chocpudding-1lb#dearest"":1}",,,,qr,2020-08-19 07:01:36.366057+00,2020-08-12 08:50:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5704,1534,234,"{""gift"":[{""count"":""3"",""price"":1300,""quantity"":1,""id"":""x5z3uz905d"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""extra"":""Ferrero Rocher"",""title"":""Medium bouquet of 3""}]}",,,,qr,2020-11-14 03:07:21.69243+00,2020-11-09 11:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5705,580,0,"{""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""id"":""c6tba654sit"",""price"":360}],""blackout_slice"":1}",,,,qr,2020-11-14 03:10:13.136181+00,2020-11-10 02:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
3562,2680,210,"{""chocpudding-1lb"":1,""carrot_slice"":1,""deathchoc"":2,""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""SEXY BACK"":2,""DOUBLE TROUBLE"":2,""BABY OG"":1,""id"":""1f9h2mom0yp"",""price"":450}]}",,,,qr,2020-08-29 16:24:15.13171+00,2020-08-21 04:30:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
3563,1672,142,"{""brownie"":[{""quantity"":1,""count"":18,""title"":""Box of 18 brownie"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""id"":""rsylxxuxclq"",""price"":640}],""hella"":3,""carrot_slice"":2}",,,,qr,2020-08-29 16:24:45.296248+00,2020-08-21 05:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
7228,627,107,"{""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""zn1n4k3qqv"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Large box of 8""}]}",,,,qr,2020-12-30 18:13:58.69627+00,2020-12-19 05:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
8157,1500,0,"{""chocpudding-1lb"":1}",,,,qr,2021-01-17 14:10:19.617824+00,2021-01-18 02:00:00+00,,no,Kung,t,line,1500,,f,f,f,f,bike,f,f,
6431,2250,0,"{""xmas-0.75lb&banana.green"":1,""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":2,""id"":""9xsubtw9je"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2020-12-19 09:39:01.003391+00,2020-12-23 02:30:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
5812,2286,186,"{""chocpudding-1lb"":1,""gift"":[{""count"":""1"",""price"":600,""quantity"":1,""id"":""zrspjb8g1ip"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""extra"":"""",""title"":""Small bouquet of 1""}]}",,,,qr,2020-11-21 20:16:10.761868+00,2020-11-28 11:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
5820,2099,239,"{""blackout-1lb"":1,""brownie"":[{""quantity"":1,""count"":9,""title"":""Box of 9 brownie"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""id"":""m8whi0d1vjf"",""price"":360}]}",,,,qr,2020-11-21 20:21:43.896669+00,2020-11-24 09:00:00+00,,no,unkwn,t,,,,t,f,f,f,unkwn,f,f,
6026,522,72,"{""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""PISTACHIO CRANBERRY"":3,""CORNFLAKE MARSHMALLOW"":1,""MAMA OG"":1,""id"":""4o5a8v568m"",""price"":450},{""count"":""5"",""price"":450,""quantity"":0,""id"":""agvqitd60bo"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":3,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Small box of 5""}]}",,,,qr,2020-11-28 10:57:53.323882+00,2020-11-17 04:00:00+00,,free,unkwn,t,,,,t,f,f,f,unkwn,f,f,
2890,750,0,"{""deathcake"":1}",,,,,2020-08-03 14:37:30.612992+00,2020-08-03 10:00:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
7484,970,0,"{""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""MATCHA POWWOW"":2,""MAMA OG"":2,""SEXY BACK"":1,""id"":""9k03gce19kb"",""price"":450}],""salt"":1,""valrhona"":1,""blackout_slice"":1}",,,,qr,2020-12-31 10:21:48.479774+00,2020-12-27 07:30:00+00,,no,unkwn,t,,,,f,f,f,f,unkwn,f,f,
6028,555,105,"{""cookie"":[{""quantity"":1,""count"":5,""title"":""Box of 5 cookie"",""PISTACHIO CRANBERRY"":3,""MAMA OG"":1,""CORNFLAKE MARSHMALLOW"":1,""id"":""r4217vzm68j"",""price"":450}]}",,,,qr,2020-11-28 10:58:08.463632+00,2020-11-17 05:00:00+00,,free,unkwn,t,,,,t,f,f,f,unkwn,f,f,
